ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020002440034000260;2020-05-12;NÃO;Respondido;SECRETARIA MULHER;A Secretaria de Saúde desenvolveu alguma  estratégia, programa ou campanha pública para enfrentamento e prevenção à violência doméstica contra a mulher no contexto do isolamento social devido à Covid/19?;;Prezado,A responsável pela Política da Mulher da Secretaria de Saúde informou que não foi realizada nenhuma ação específica da temática do Covid19. A Secretaria da Mulher ficou responsável por essa questão.Como já existe um protocolo com o mesmo teor, do mesmo solicitante, direcionado à Secretaria da Mulher, orientamos que aguarde a resposta através do protocolo 2020002450064009999.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA MULHER;Respondido;2020-05-18;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Estudante    ;Ouro Preto;Belo Horizonte;Mg;Brasil;;;
2020;2020002450064009999;2020-05-12;NÃO;Respondido;SECRETARIA MULHER;A Secretaria de Políticas/Direitos para as Mulheres desenvolveu alguma  estratégia, programa ou campanha pública para enfrentamento e prevenção à violência doméstica contra a mulher no contexto do isolamento social devido à Covid/19?;;Segue resposta em anexo;SECRETARIA MULHER;Respondido;2020-06-01;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Estudante    ;Ouro Preto;Belo Horizonte;Mg;Brasil;2020002450064009999_doc_1;;
2020;2020002460103000630;2020-05-12;NÃO;Indeferido;SEC. DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGA E DIR. HUMANOS;A Secretaria desenvolveu alguma  estratégia, programa ou campanha pública para enfrentamento e prevenção à violência doméstica contra a mulher no contexto do isolamento social devido à Covid/19?;;Pedido indeferido por haver um outro requerimento para a mesma secretaria, do mesmo solicitante e com o mesmo teor.Atenciosamente,Equipe do Portal da Transparência;SEC. DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGA E DIR. HUMANOS;Indeferido;2020-05-13;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Estudante    ;Ouro Preto;Belo Horizonte;Mg;Brasil;;;
2020;2020002470103009995;2020-05-12;NÃO;Respondido;SEC. DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGA E DIR. HUMANOS;A Secretaria de Assistência Social/Cidadania/Desenvolvimento Social  desenvolveu alguma  estratégia, programa ou campanha pública para enfrentamento e prevenção à violência doméstica contra a mulher no contexto do isolamento social devido à Covid/19?;;Prezado, boa tarde!Com os nossos cumprimentos, informamos que os dados das ações desenvolvidas sob o tema solicitado, estão sob responsabilidade da Secretaria da Mulher. Sugerimos que esta solicitação seja encaminhada à mesma, para que possam ser sanadas todas as dúvidas.Sem mais, nos colocamos a disposição para quaisquer esclarecimentos que se fizerem necessários.Att.;SEC. DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGA E DIR. HUMANOS;Respondido;2020-06-01;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Estudante    ;Ouro Preto;Belo Horizonte;Mg;Brasil;;;
2020;2020002480079000781;2020-05-12;SIM;Respondido;SECRETARIA DE SEGURANÇA CIDADÃ;Bom dia!Por favor, peço informar as localidades/bairros mais violentos da cidade do Recife. No caso podem ser os dez mais violentos. A informação pode ser por bairro, e também por zeis. Por favor, peço informar os números estatísticos de homicídios por faixa etária nessas localidades e por zeis.Grata e no aguardo,;;Por competência, o solicitante deverá encaminhar o pedido de informação à Secretaria de Defesa Social do Estado de Pernambuco, detentora das informações requeridas, considerando que os órgãos operativos de Defesa Social (Polícia Civil, Militar...) são a ela vinculados.;SECRETARIA DE SEGURANÇA CIDADÃ;Respondido;2020-05-19;;;;;;;;;;;;;;Estudo  ;F;Pós-graduação;Estudante    ;Cidade Universitaria;Recife;Pe;Brasil;;;
2020;2020002490060010134;2020-05-13;NÃO;Indeferido;SECRETARIA DE SAÚDE;Considerando o atraso no pagamento das notas fiscais abaixo elencadas, abre/se o presente pedido de acesso à informação, visando compreender os motivos ensejadores.Inclusive as informações abaixo já foram exigidas através de ofício encaminhado no dia 12/05/2020, no(s) e/mail(s) financeiro.hof@saude.pe.gov.br.Todas as informações aqui solicitadas se referem à empresa e ao(s) fornecimento(s) abaixo:Ventisol da Amazônia Industria de Aparelhos Elétricos LTDA, pessoa jurídica de direito privado, inscrito no CNPJ 17.417.928/0001/79, sediada na Rua Azaléia, 2421, , Distrito Industrial II, CEP 69075/854. De acordo com o exposto acima, requer/se o envio dos documentos e as informações abaixo:Que seja enviada a cópia digitalizada da nota de empenho e/ou autorização de fornecimento/ordem de compra/contrato devidamente assinados, da nota fiscal, do documento de recebimento provisório e definitivo (ateste). Caso não haja qualquer dos documentos, requer/se a devida justificativa da sua falta.Que seja informado quanto e quando foram recebidos os valores das rúbricas/dotações orçamentárias/fontes/despesas que embasaram a emissão do(s) presente(s) empenho(s) e a sua destinação.Que seja justificado I / os motivos ensejadores do não pagamento do contrato/empenho e seus aditivos, II / como foi dado andamento ao processo de pagamento da nota fiscal, informando, inclusive, o responsável, a data do recebimento provisório, definitivo e liquidação, além da data que a Administração considerou vencida a obrigação ou que justifique no caso de ausência.Observação: Caso haja resposta por e/mail, somente finalizar a presente demanda após a CONFIRMAÇÃO de recebimento.Número interno: 6278;2020002490060010134_doc_1;Prezado solicitante,O pedido foi indeferido pois as referidas notas fiscais são do Hospital Otávio de Freitas, de responsabilidade da Secretaria de Saúde Estadual.Este canal é destinado à solicitação de informações sobre a cidade do Recife.Atenciosamente,Equipe do Portal da Transparência do Recife;SECRETARIA DE SAÚDE;Indeferido;2020-05-18;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Sao Cristovao;Lages;Sc;Brasil;;;
2020;2020002500050000056;2020-05-14;SIM;Indeferido;AUTARQUIA DE URBANIZACAO DO RECIFE;No portal da transparência não consegui identificar informações de , lotada pela PORTARIA Nº 1275 DE 29 DE JUNHO DE 2018, a qual a nomeia em seu ' art.1º Designar para compor o Conselho de Administração da Autarquia de Urbanização do Recife,os seguintes membros Titulares com seus respectivos Suplentes:'Atenciosamente,;;Prezado,Seu pedido foi indeferido pois não foi possível entender qual a informação desejada. Lembramos que a remuneração dos servidores está disponível no Portal da Transparência no link http://transparencia.recife.pe.gov.br/codigos/web/remuneracaoServidores/remuneracaoServidores.php Todas as nomeações são publicadas no Diário Oficial do Município, disponível no link https://www.cepe.com.br/prefeituradiario/Ainda, a depender do Conselho, os componentes não são, necessariamente, servidores.Ressaltamos que o Portal da Transparência é o local para solicitar informações sobre o MUNICÍPIO, não sendo o canal adequado para solicitar informações de caráter pessoal, processos administrativos, entre outros.Assuntos pessoais devem ser tratados diretamente no setor competente.Orientamos que, caso seja necessário, poderá ser feito um novo pedido de acesso à informação com a especificação do dado que procura.Atenciosamente,Equipe do Portal da Transparência;AUTARQUIA DE URBANIZACAO DO RECIFE;Indeferido;2020-05-18;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Servidor público estadual;Farol;Maceio;Alagoas;Brasil;;;
2020;2020002510072000013;2020-05-14;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Senhor Prefeito,Com base na Lei nº 12.527/2011 (Lei de Acesso à Informação), solicito informar se a Prefeitura publica os salários dos servidores públicos no seu Portal de Transparência. Caso esta informação já esteja publicada no Portal, favor informar o endereço on/line para consulta. Solicito por fim que a resposta ao meu pedido seja enviada diretamente por e/mail, para o endereço cadastrado neste pedido.;;Prezada solicitante,A informação sobre remuneração dos servidores está disponível na página principal do Portal da Transparência. Basta clicar no ícone “Servidores”.Segue o link direto para a página:http://transparencia.recife.pe.gov.br/codigos/web/remuneracaoServidores/remuneracaoServidores.phpAssim, seu pedido está respondido com base na Súmula CGAI nº 02/2016:'CANAL ESPECÍFICO / Se o órgão ou ente competente para responder o Pedido de Acesso à Informação / PAI dispõe de canal específico ativo e efetivo para obtenção da informação solicitada, deve orientar o interessado a utilizá/lo para buscar a resposta desejada e considerar o pedido como atendido. A mesma regra será adotada no caso de solicitação de informação sobre procedimentos administrativos.' Atenciosamente,Equipe do Portal da Transparência;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-05-15;;;;;;;;;;;;;;Estudo  ;F;Ensino Médio ;Estudante    ;Imbiribeira;Recife;Pe;Brasil;;;
2020;2020002520033009991;2020-05-16;NÃO;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;A Lei Municipal nº 17.866/2013, regulamentada através do Decreto nº 28.527/2015, garante ao cidadão o direito constitucional de acesso às informações públicas.Gostaria de saber se essas ruas constam como calçadas:Rua Aureo Xavier / CordeiroRua Eurico Souza Leão / CordeiroRua Dr Machado / Campo Grande;;Prezado Senhor,Conforme já respondido anteriormente, a Emlurb não detém cadastro das calçadas (passeios) das vias da cidade. A responsabilidade pelas mesmas é do proprietário do imóvel, conforme legislação pertinente.atenciosamente;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-05-27;;;;;;;;;;;;;;Não informado;M;não informado;não informado;Espinheiro;Recife;Pe;Brasil;;;
2020;2020002530060009996;2020-05-16;NÃO;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;A Lei Municipal nº 17.866/2013, regulamentada através do Decreto nº 28.527/2015, garante ao cidadão o direito constitucional de acesso às informações públicas.Gostaria de saber se essas ruas constam como calçadas:Rua Aureo Xavier / CordeiroRua Eurico Souza Leão / Cordeiro;;Prezado Senhor,Conforme já respondido anteriormente, a Emlurb não detém cadastro das calçadas (passeio) das vias da cidade.atenciosamente;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-05-27;;;;;;;;;;;;;;Estudo  ;M;não informado;não informado;Espinheiro;Recife;Pe;Brasil;;;
2020;2020002540060010517;2020-05-16;NÃO;Respondido;SECRETARIA DE SAÚDE;A Lei Municipal nº 17.866/2013, regulamentada através do Decreto nº 28.527/2015, garante ao cidadão o direito constitucional de acesso às informações públicas.Gostaria dos arquivos dos contratos de locação dos imovéis onde estão os hospitais provisorios do  Covid 9 e os contratos de administração dos hospitais provisorios.;;Prezado, encontra/se abaixo os números dos contratos de locação e gestão dos hospitais provisórios, juntamente com o link de acesso.1)contratos de locação dos imóveis onde estão os hospitais provisórios do Covid 19:HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE IMBIRIBEIRA: Contrato de Locação: 4801.1007/2020http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf  HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE COELHOS: Contrato de Locação: 4801.1009/2020 http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf  HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE AURORA: Contrato de Locação: 4801.1008/2020 http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf2) contratos de administração dos hospitais provisórios:HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE IMBIRIBEIRA: Contrato de Gestão: 4801.1015/2020 http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf  HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE COELHOS: Contrato de Gestão: 4801.1014/2020 http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf  HOSPITAL PROVISÓRIO DO RECIFE / UNIDADE AURORA: Contrato de Gestão: 4801.1010/2020 http://www.recife.pe.gov.br/contratos/emprel/paginaspublicas/ConsultaContratoConsolidado.jsf;SECRETARIA DE SAÚDE;Respondido;2020-06-18;;;;;;;;;;;;;;Estudo  ;M;não informado;não informado;Espinheiro;Recife;Pe;Brasil;;;
2020;2020002550060010514;2020-05-18;NÃO;Respondido;SECRETARIA DE FINANÇAS;Quanto entrou em verba pro covid e quanto a Prefeitura gastou ;;Prezado, bom dia!Segue, em anexo, resposta para o presente Pedido de Acesso à Informação.Atenciosamente,Secretaria de Finanças;SECRETARIA DE FINANÇAS;Respondido;2020-07-30;;;;;;;;;;;;;;Estudo  ;M;Ensino Médio ;Outra   ;Campo Grande ;Recife ;Pé ;Brasil;2020002550060010514_doc_1;;
2020;2020002560003010176;2020-05-19;SIM;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Prezados, não consigo transferir um veículo devido a uma multa que consta na prefeitura de Recife. Abri o protocolo 20205025 e não obtive resposta ainda.Anexo a multa que está impossibilitando a transferência do veículo no Detran/RS. ;ARQUIVO OCULTADO POR CONTER IFORMAÇÃO PESSOAL;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU Arquivos anexos:;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-05-20;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Empresário/empreendedor  ;Centro;Canoas;Rs;Brasil;2020002560003010176_doc_1;;
2020;2020002570072000661;2020-05-19;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Com base em listagem divulgada na página http://transparencia.recife.pe.gov.br/uploads/pdf/Processos%20de%20Aquisições%20de%20bens%20e%20serviços%20com%20base%20na%20Lei%20nº%2013.979/2020_69f473e40ff2e0d402d557b98482f949.pdf , a deputada Priscila Krause divulgou que os gastos da PCR com a pandemia superariam a casa dos R$ 600 milhões. Entretanto, conforme a própria Prefeitura divulgou em sua página no Instagram, esses valores não correspondem à realidade. De fato, ao compulsarmos a publicação no Diário Oficial do Município, constatamos valores bem inferiores. Questiono, então, o porquê de ser mantida listagem com valores que não correspondem aos objetos das dispensas de licitação e o porquê da discrepância entre os valores da mencionada listagem e os das publicações no DOM apontadas em links da própria listagem. Tomemos apenas como exemplo a Dispensa de Licitação 123/2020, onde a listagem aponta o valor de R$ 13,2 milhões, ao passo que no Diário oficial o valor é de R$ 5,5 milhões. E assim, chega/se à distorção que elevou, no levantamento superficial feito pela parlamentar, de 230 milhões para mais de 600 milhões, gerando uma informação, ao que tudo indica falsa, sobre os valores reais dos gastos da PCR com a Covid e que está sendo repetido, à exaustão e sem nenhum critério. Note/se que praticamente todos os itens da lista apresentam tal discrepância.;;Prezado (a),Em nota divulgada em 20 de maio de 2020 (http://www2.recife.pe.gov.br/noticias/20/05/2020/esclarecimentos/sobre/contratacoes/e/gastos/para/covid/19), esclarece a Prefeitura do Recife ter atualizado a lista de aquisições e contratações publicada no Portal da Transparência.Isso porque os valores apontados pela deputada Priscila Krause não se referiam aos valores de despesas empenhadas, pois a planilha de processos de aquisições de bens e serviços com base na Lei nº 13.979/2020, disponibilizada em http://transparencia.recife.pe.gov.br/codigos/web/estaticos/estaticos.php?nat=COV#filho, é composta pelos valores de dispensas que são cadastradas no Sistema Orçamentário e Financeiro (SOFIN) e publicadas em Diário Oficial do Município (DOM). As informações utilizadas na elaboração da planilha são extraídas da base de dados do SOFIN e complementadas pelos recortes das ratificações das dispensas publicadas no DOM. Entretanto, foi identificada inconsistência no Sistema, inconsistência esta que vem sendo corrigida pela equipe técnica responsável pelo SOFIN, no sentido de evitar quaisquer futuras ocorrências.  Após a identificação da inconsistência, foi realizada a atualização da planilha de processos de aquisições de bens e serviços com base na Lei nº 13.979/2020, sendo corrigidos os valores de eventuais dispensas que apresentavam distorções. Por último, é importante ressaltar que os dados publicados no Portal da Transparência são constantemente atualizados. Atenciosamente, Débora OliveiraGerente de Transparência e Informações Estratégicas;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-06-18;;;;;;;;;;;;;;Outros  ;F;Pós-graduação;Outra   ;Santo Amaro;Recife;Pe;Br;;;
